First_Name,EMail,Age,Gender,Location_Preferences,Latitude,Longitude,Country,City,Languages_Preferred,Last_Seen,Response_Time,Farming_off,Fishery_off,Gardening_off,Pet grooming_off,Pet training_off,Drawing_off,Painting_off,Sculpture_off,Print making_off,Poetry_off,Make-up_off,Facials_off,Pedicure & Manicure_off,Hair care_off,Ballet_off,Tap dance_off,Jazz dance_off,Salsa_off,Ballroom dance_off,Piano_off,Guitar_off,Drumming_off,Trumpet_off,Composing_off,Script writing_off,Play writing_off,Poetry writing_off,Caligraphy_off,Blogging_off,Journalism_off,German_off,Spanish_off,Arabic_off,French_off,English_off,Nutrition_off,Fitness & Excercise_off,Wellness_off,Tennis_off,Football_off,Basketball_off,Yoga_off,Baseball_off,Gymnastic_off,Cooking_off,Baking_off,Grilling_off,Meal planning_off,Sautéing_off,Programming_off,Graphic design_off,Data Analysis_off,Photoshop_off,Social Media_off,Camera handling_off,Photo editing_off,Lighting_off,Landscape photography_off,Portrait photography_off,Image processing_off,Video editing_off,Film making_off,Animation_off,Motion graphics_off,Visual effects_off,Skill Domains,Farming_dem,Fishery_dem,Gardening_dem,Pet grooming_dem,Pet training_dem,Drawing_dem,Painting_dem,Sculpture_dem,Print making_dem,Poetry_dem,Make-up_dem,Facials_dem,Pedicure & Manicure_dem,Hair care_dem,Ballet_dem,Tap dance_dem,Jazz dance_dem,Salsa_dem,Ballroom dance_dem,Piano_dem,Guitar_dem,Drumming_dem,Trumpet_dem,Composing_dem,Script writing_dem,Play writing_dem,Poetry writing_dem,Caligraphy_dem,Blogging_dem,Journalism_dem,German_dem,Spanish_dem,Arabic_dem,French_dem,English_dem,Nutrition_dem,Fitness & Excercise_dem,Wellness_dem,Tennis_dem,Football_dem,Basketball_dem,Yoga_dem,Baseball_dem,Gymnastic_dem,Cooking_dem,Baking_dem,Grilling_dem,Meal planning_dem,Sautéing_dem,Programming_dem,Graphic design_dem,Data Analysis_dem,Photoshop_dem,Social Media_dem,Camera handling_dem,Photo editing_dem,Lighting_dem,Landscape photography_dem,Portrait photography_dem,Image processing_dem,Video editing_dem,Film making_dem,Animation_dem,Motion graphics_dem,Visual effects_dem,Count_Farming_off,Count_Fishery_off,Count_Gardening_off,Count_Pet_grooming_off,Count_Pet_training_off,Count_Drawing_off,Count_Painting_off,Count_Sculpture_off,Count_Print_making_off,Count_Poetry_off,Count_Make_up_off,Count_Facials_off,Count_Pedicure_and_Manicure_off,Count_Hair_care_off,Count_Ballet_off,Count_Tap_dance_off,Count_Jazz_dance_off,Count_Salsa_off,Count_Ballroom_dance_off,Count_Piano_off,Count_Guitar_off,Count_Drumming_off,Count_Trumpet_off,Count_Composing_off,Count_Script_writing_off,Count_Play_writing_off,Count_Poetry_writing_off,Count_Caligraphy_off,Count_Blogging_off,Count_Journalism_off,Count_German_off,Count_Spanish_off,Count_Arabic_off,Count_French_off,Count_English_off,Count_Nutrition_off,Count_Fitness_and_Excercise_off,Count_Wellness_off,Count_Tennis_off,Count_Football_off,Count_Basketball_off,Count_Yoga_off,Count_Baseball_off,Count_Gymnastic_off,Count_Cooking_off,Count_Baking_off,Count_Grilling_off,Count_Meal_planning_off,Count_Sautéing_off,Count_Programming_off,Count_Graphic_design_off,Count_Data_Analysis_off,Count_Photoshop_off,Count_Social_Media_off,Count_Camera_handling_off,Count_Photo_editing_off,Count_Lighting_off,Count_Landscape_photography_off,Count_Portrait_photography_off,Count_Image_processing_off,Count_Video_editing_off,Count_Film_making_off,Count_Animation_off,Count_Motion_graphics_off,Count_Visual_effects_off,Count_Social Media_off,Count_Make-up_off,Count_Video editing_off,Count_Film making_off,Count_Pedicure & Manicure_off,Count_Pet training_off,Count_Pet grooming_off,Count_Graphic design_off,Count_Image processing_off,Count_Fitness & Excercise_off,Count_Visual effects_off,Count_Camera handling_off,Count_Print making_off,Count_Hair care_off,Count_Play writing_off,Count_Portrait photography_off,Count_Data Analysis_off,Count_Tap dance_off,Count_Photo editing_off,Count_Meal planning_off,Count_Landscape photography_off,Count_Jazz dance_off,Count_Ballroom dance_off,Count_Script writing_off,Count_Poetry writing_off,Count_Motion graphics_off,Sum_Skills_Off,Sum_Skills_Rec,Agriculture,Animal Care,Art,Beauty,Dance,Music,Writing,Language,Health,Sports,Food,Technology,Photo,Video,Usability,Speed_Performance,Feature_Satisfaction,Security_Satisfaction,Customer_Support,Activity_Status,Sum_Skills_Off_ab_avg
Catarina,catarina.stanley@web.de,27,Female,Remote Only,52.573141284200645,13.457332119561558,Germany,Berlin,"['English', 'French', 'Punjabi', 'Polish', 'Japanese']",Within a Week,Within a week,,,,Novice,Intermediate,,,,,,Novice,Novice,Beginner,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Intermediate,Novice,Expert,Expert,,,,,,,,,,,,"['Technology', 'Animal Care', 'Beauty']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,12.0,,,Satisfied,Satisfied,Very Satisfied,Very Dissatisfied,Dissatisfied,Swapper,1
Geoffrey,geoffrey.mans@zoho.com,29,Prefer not to say,Local or Remote,52.47639088000659,13.60738188808496,Germany,Berlin,"['Spanish', 'French']",Over a Month Ago,Within a week,,,,,,Advanced,Expert,Novice,Expert,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Art'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,12.0,,,11.0,,,,,,,,,,,,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Very Satisfied,Inactive,1
Nádia,nádia.stahr@1und1.de,28,Female,Local or Remote,52.35914681848596,13.266828201531156,Germany,Berlin,"['Romanian', 'German']",Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,Advanced,Novice,Intermediate,Beginner,Novice,Novice,Expert,Advanced,Novice,Novice,Beginner,,,,,,,,,,,,,,,Novice,Expert,Advanced,Beginner,Novice,,,,,,,,,,,,,,,,,"['Food', 'Writing', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,17.0,19.0,,,,,,,17.0,,,,,,,,Very Dissatisfied,Neutral or Average,Very Satisfied,Satisfied,Neutral or Average,Swapper,1
Anita,anita.peters@arcor.de,30,Diverse,Local or Remote,52.61898221380122,13.43245675586968,Germany,Berlin,"['Italian', 'French', 'Punjabi', 'Ukrainian']",Within a Week,Within 24 hours,Novice,Advanced,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Intermediate,Beginner,Expert,Intermediate,,,,,,,,,,,,"['Technology', 'Agriculture']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,10.0,,,,,,,,,,,,13.0,,,Dissatisfied,Dissatisfied,Very Dissatisfied,Neutral or Average,Dissatisfied,Swapper,1
Vidal,vidal.gottardi@arcor.de,25,Male,Remote Only,52.65921145183341,13.261045878607735,Germany,Berlin,"['Polish', 'Arabic', 'Hindi']",Today,Within a month,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,Intermediate,Beginner,Expert,Novice,Expert,,,,,,Novice,Advanced,Novice,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Beginner,Expert,Intermediate,"['Writing', 'Video', 'Health']",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,11.0,,,,,,,,,,,,,,13.0,Very Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,Occasional User,1
Igor,igor.akçay@freenet.de,27,Female,Local or Remote,52.44729141825261,13.276146167458888,Germany,Berlin,"['Ukrainian', 'Bengali', 'Italian']",Within a Month,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Intermediate,Intermediate,Novice,Beginner,Expert,Beginner,Beginner,Advanced,Intermediate,Intermediate,,,,,,"['Photo', 'Technology']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,7.0,5.0,,,,,,,,,,,,,7.0,,Very Satisfied,Satisfied,Neutral or Average,Satisfied,Very Dissatisfied,Occasional User,0
Marcella,marcella.morgan@gmail.com,27,Prefer not to say,Local or Remote,52.63367941259488,13.707300730226535,Germany,Berlin,"['German', 'Hindi', 'Mandarin Chinese']",Today,Within 24 hours,,,,,,,,,,,,,,,,,,,,Beginner,Beginner,Beginner,Beginner,Intermediate,,,,,,,,,,,,,,,Advanced,Advanced,Advanced,Beginner,Novice,Novice,,,,,,,,,,,,,,,,,Beginner,Expert,Intermediate,Novice,Novice,"['Sports', 'Music', 'Video']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,,,,,,,,,,,,,,7.0,Neutral or Average,Very Satisfied,Very Satisfied,Very Dissatisfied,Neutral or Average,Active User,0
Oskar,oskar.paz@gmail.com,25,Diverse,Local or Remote,52.65373951918509,13.156711048299345,Germany,Berlin,"['Russian', 'Spanish']",Recently,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Intermediate,Expert,Intermediate,,,,,,,,,,,,,,,,,['Food'],0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,8.0,8.0,,,,,,,,,,,8.0,,,,Satisfied,Very Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Active User,0
Rıfkıye,rıfkıye.boucher@mail.com,27,Female,Local or Remote,52.57057626021672,13.37000368456803,Germany,Berlin,"['Bengali', 'Japanese', 'Romanian']",Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,Novice,Novice,Expert,Intermediate,Intermediate,Novice,Intermediate,Intermediate,Novice,Advanced,,,,,,"['Technology', 'Photo']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,,,,,,,,,6.0,,,Neutral or Average,Dissatisfied,Neutral or Average,Satisfied,Neutral or Average,Active User,0
Damaris,damaris.sáez@mail.com,28,Male,Remote Only,52.59536379417723,13.327216605029149,Germany,Berlin,"['Polish', 'Arabic', 'English']",Within a Week,Within a week,Intermediate,Beginner,Intermediate,,,,,,,,Intermediate,Novice,Beginner,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,Beginner,Novice,Expert,Beginner,,,,,,,,,,,,,,,,,"['Food', 'Agriculture', 'Beauty']",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,11.0,14.0,,,,,,,,,,,11.0,,,,Neutral or Average,Neutral or Average,Neutral or Average,Very Satisfied,Neutral or Average,Swapper,1
Klara,klara.cueto@freenet.de,24,Female,Local or Remote,52.59672188295525,13.323859006243024,Germany,Berlin,"['Spanish', 'Japanese']",Within a Week,Within a week,,,,Beginner,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,Intermediate,Beginner,Intermediate,Novice,Novice,Intermediate,Intermediate,Expert,Beginner,Expert,,,,,,,,,,,,,,,,,"['Sports', 'Animal Care', 'Food']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.0,,,,,,,,,,,7.0,,,,Neutral or Average,Satisfied,Satisfied,Very Satisfied,Satisfied,Active User,0
Liana,liana.hoareau@freenet.de,25,Female,Local or Remote,52.39778258421912,13.30739722711567,Germany,Berlin,"['Japanese', 'Hindi']",Within a Week,Within 24 hours,,,,,,,,,,,,,,,Beginner,Expert,Expert,Novice,Expert,Beginner,Intermediate,Beginner,Intermediate,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Beginner,Advanced,Intermediate,Intermediate,Novice,,,,,,"['Music', 'Photo', 'Dance']",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,6.0,,,,,5.0,,,,,,,,,,Neutral or Average,Neutral or Average,Dissatisfied,Dissatisfied,Satisfied,Active User,0
Anastasie,anastasie.robson@protonmail.com,24,Female,Local or Remote,52.40055877623207,13.32357194702642,Germany,Berlin,"['Italian', 'Mandarin Chinese', 'German', 'Punjabi']",Within a Week,Within 24 hours,,,,,,,,,,,,,,,,,,,,Beginner,Beginner,Expert,Advanced,Novice,,,,,,,,,,,,Novice,Beginner,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Music', 'Health']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.0,,,,,,13.0,,,,,,,,,Dissatisfied,Dissatisfied,Neutral or Average,Satisfied,Satisfied,Swapper,1
Renata,renata.olbrych@aol.com,27,Male,Remote Only,52.35355468663116,13.193602703904514,Germany,Berlin,['French'],Yesterday,More than a month,,,,,,Novice,Beginner,Novice,Novice,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Advanced,Expert,Expert,Novice,Intermediate,,,,,,"['Photo', 'Art']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,3.0,,,,,,,,,,,,,4.0,,Satisfied,Very Dissatisfied,Very Satisfied,Dissatisfied,Neutral or Average,Inactive,0
Stéphanie,stéphanie.pla@mail.com,28,Female,Local or Remote,52.58206375998592,13.383200155167083,Germany,Berlin,"['Japanese', 'English']",Within a Week,Within 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Beginner,Advanced,,,,,,,,,,,,Beginner,Novice,Novice,Expert,Novice,,,,,,,,,,,,"['Technology', 'Health']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,14.0,,,,,,,,,,,,11.0,,,Satisfied,Neutral or Average,Neutral or Average,Satisfied,Neutral or Average,Swapper,1
Pierpaolo,pierpaolo.dłubak@aol.com,25,Male,Local or Remote,52.37495898247917,13.113568205853836,Germany,Berlin,['Spanish'],Within a Week,Within 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,Novice,Intermediate,,,,,,,,,,,,Beginner,Expert,Expert,Novice,Beginner,,,,,,,,,,,,"['Health', 'Technology']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,7.0,6.0,,,,,,,,,,,,7.0,,,Very Dissatisfied,Satisfied,Satisfied,Neutral or Average,Neutral or Average,Active User,0
Véronique,véronique.knight@mail.com,30,Male,Local or Remote,52.4518239563745,13.523998564747783,Germany,Berlin,['Italian'],Within a Week,Within 24 hours,,,,,,,,,,,,,,,,,,,,Novice,Beginner,Expert,Beginner,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Music'],1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,,,,,,11.0,,,,,,,,,Satisfied,Satisfied,Very Satisfied,Neutral or Average,Dissatisfied,Swapper,1
Mia,mia.edwards@aol.com,25,Diverse,Local or Remote,52.440027498434496,13.313317225219055,Germany,Berlin,"['Hindi', 'Arabic', 'Japanese', 'Italian', 'German']",Within a Week,Within a week,Intermediate,Novice,Expert,,,,,,,,Intermediate,Novice,Advanced,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Intermediate,Novice,Advanced,Expert,,,,,,,,,,,,,,,,,"['Agriculture', 'Food', 'Beauty']",1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,16.0,17.0,,,,,,,,,,,,,,Satisfied,Neutral or Average,Satisfied,Neutral or Average,Neutral or Average,Swapper,1
Korkmazalp,korkmazalp.caparrós@aol.com,26,Male,Local or Remote,52.61696560294575,13.615632420531556,Germany,Berlin,['Punjabi'],Within a Week,Within a month,Expert,Beginner,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Agriculture'],0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,,,,,,,,,,,,,,Dissatisfied,Very Satisfied,Very Satisfied,Neutral or Average,Satisfied,Occasional User,0
Edu,edu.ribeiro@mail.com,24,Male,Remote Only,52.49139480611699,13.51079299781641,Germany,Berlin,"['Russian', 'Punjabi']",Recently,Within a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Intermediate,Expert,Novice,Beginner,Beginner,,,,,,['Photo'],0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,13.0,,,,,,,,,,,,,16.0,,Dissatisfied,Neutral or Average,Dissatisfied,Satisfied,Satisfied,Occasional User,1
Stefania,stefania.bilir@unitybox.de,25,Diverse,Local or Remote,52.38434277360613,13.685306331665158,Germany,Berlin,"['Hindi', 'Punjabi']",Within a Month,Within 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Expert,Novice,Novice,Expert,Beginner,Novice,Intermediate,Novice,Intermediate,Beginner,,,,,,,,,,,,,,,,,"['Sports', 'Food']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,,,,,,,,,,5.0,,,,,Satisfied,Satisfied,Very Dissatisfied,Satisfied,Dissatisfied,Occasional User,0
Sedife,sedife.manço@arcor.de,27,Female,Remote Only,52.39752367739383,13.275233774007948,Germany,Berlin,"['German', 'French']",Today,Within a month,,,,,,,,,,,,,,,Advanced,Advanced,Beginner,Novice,Expert,Advanced,Intermediate,Advanced,Novice,Novice,,,,,,,,,,,,,,,Novice,Novice,Intermediate,Beginner,Expert,Novice,,,,,,,,,,,,,,,,,,,,,,"['Music', 'Sports', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,8.0,,,,,,,,,,9.0,,,,,Satisfied,Satisfied,Neutral or Average,Very Dissatisfied,Dissatisfied,Occasional User,0
Magdalena,magdalena.jopich@outlook.com,29,Male,Remote Only,52.62935468836197,13.37640556978187,Germany,Berlin,"['Arabic', 'Punjabi', 'Japanese', 'Spanish']",Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Advanced,Expert,Beginner,Novice,['Video'],0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,9.0,,,,,,,,,,,,,,11.0,Dissatisfied,Very Satisfied,Dissatisfied,Neutral or Average,Dissatisfied,Swapper,1
