First_Name,EMail,Age,Gender,Location_Preferences,Latitude,Longitude,Country,City,Languages_Preferred,Last_Seen,Response_Time
Bruno,bruno.yaman@outlook.com,28,Prefer not to say,Local or Remote,52.633583022659955,13.180180387462782,Germany,Berlin,"['Ukrainian', 'Portuguese']",Within a Week,Within a week
Margaux,margaux.howells@yahoo.com,27,Male,Local or Remote,52.39617862367152,13.589118040330115,Germany,Berlin,"['Mandarin Chinese', 'Hindi', 'Japanese', 'Spanish', 'Ukrainian']",Within a Week,Within 24 hours
Salud,salud.denis@unitybox.de,26,Male,Local or Remote,52.61090083228956,13.746938319004393,Germany,Berlin,"['Mandarin Chinese', 'Romanian']",Within a Month,Within a week
Narhanim,narhanim.pedraza@zoho.com,23,Female,Local or Remote,52.39435978906179,13.326954255019094,Germany,Berlin,"['Polish', 'French', 'Turkish']",Within a Week,Within a month
Tatiana,tatiana.bentley@hotmail.com,28,Male,Local or Remote,52.57918418214766,13.5676053887215,Germany,Berlin,"['Russian', 'Portuguese', 'German', 'Arabic']",Within a Month,Within a week
Pasquale,pasquale.krzan@yahoo.com,26,Diverse,Local or Remote,52.6514473375966,13.491461009045311,Germany,Berlin,"['Romanian', 'French', 'Japanese']",Within a Month,Within a month
Alex,alex.butte@aol.com,26,Diverse,Remote Only,52.50597112915308,13.514906096750396,Germany,Berlin,"['French', 'Portuguese', 'Ukrainian']",Yesterday,Within a week
Vitus,vitus.joseph@1und1.de,25,Male,Local or Remote,52.38585790546085,13.17390700705245,Germany,Berlin,"['English', 'Russian', 'German']",Within a Week,Within a week
Pedro,pedro.serraglio@freenet.de,28,Female,Remote Only,52.53711120836268,13.536898756386716,Germany,Berlin,"['Portuguese', 'Bengali', 'Mandarin Chinese', 'Turkish', 'Arabic']",Over a Month Ago,Within a month
Janet,janet.faria@hotmail.com,26,Female,Local Only,52.46004995653128,13.54597034291069,Germany,Berlin,['Spanish'],Within a Week,Within a week
Josefina,josefina.pedro@yahoo.com,27,Male,Remote Only,52.43109819428881,13.22552029031817,Germany,Berlin,"['Hindi', 'Japanese', 'Ukrainian']",Within a Week,Within a week
Gianluigi,gianluigi.kirk@freenet.de,23,Male,Local or Remote,52.36957037266728,13.510303927287078,Germany,Berlin,"['Mandarin Chinese', 'Japanese']",Over a Month Ago,Within a month
Éléonore,éléonore.harrison@zoho.com,25,Male,Remote Only,52.49870611232308,13.733346330205997,Germany,Berlin,['French'],Recently,Within 24 hours
Lynda,lynda.balbi@gmail.com,25,Male,Local or Remote,52.35596436913519,13.49961812258361,Germany,Berlin,"['Spanish', 'German', 'Arabic', 'Italian', 'Punjabi']",Within a Week,Within a week
André,andré.knight@protonmail.com,27,Female,Local or Remote,52.55151410799124,13.218339274951513,Germany,Berlin,"['Arabic', 'Ukrainian']",Within a Week,Within a week
Olgierd,olgierd.páez@outlook.com,26,Prefer not to say,Remote Only,52.610217895080815,13.120638402248142,Germany,Berlin,"['Romanian', 'Bengali', 'Polish']",Within a Week,Within a month
Antoni,antoni.andrade@t-online.de,29,Male,Local or Remote,52.66986722817678,13.486979068579668,Germany,Berlin,['Arabic'],Within a Week,Within a week
Rembrandt,rembrandt.binner@gmx.de,29,Male,Local or Remote,52.63969136845443,13.511666594394775,Germany,Berlin,"['Bengali', 'Arabic', 'Italian', 'French', 'Spanish']",Over a Month Ago,Within 24 hours
Nayara,nayara.ważna@unitybox.de,29,Prefer not to say,Remote Only,52.551759349766044,13.228883946298552,Germany,Berlin,['Italian'],Within a Week,Within a week
Verim,verim.harrison@unitybox.de,21,Male,Local or Remote,52.3867735631131,13.561382060060225,Germany,Berlin,"['Arabic', 'German', 'Turkish']",Over a Month Ago,Within a week
Cheryl,cheryl.read@hotmail.com,27,Diverse,Local Only,52.59906651956987,13.597031736876355,Germany,Berlin,"['Portuguese', 'Bengali']",Within a Week,More than a month
Otmar,otmar.miniati@gmx.de,26,Male,Local or Remote,52.5874876114262,13.456855272342278,Germany,Berlin,"['Ukrainian', 'French', 'Polish', 'Japanese', 'Arabic']",Within a Week,Within a week
Mafalda,mafalda.correia@t-online.de,24,Female,Local or Remote,52.473312470019465,13.448371370453945,Germany,Berlin,"['Punjabi', 'Hindi', 'German', 'Arabic']",Within a Week,Within a week
Arnaude,arnaude.leduc@protonmail.com,24,Diverse,Local or Remote,52.551182918759935,13.528039675173776,Germany,Berlin,['Hindi'],Recently,Within a week
Casemiro,casemiro.seip@outlook.com,24,Diverse,Local or Remote,52.51929987367757,13.2599478376264,Germany,Berlin,"['Ukrainian', 'Romanian']",Within a Week,Within a week
William,william.zengin@gmx.de,25,Male,Local or Remote,52.58050942636108,13.152440510620439,Germany,Berlin,"['Hindi', 'Mandarin Chinese']",Yesterday,Within a week
Kay-Uwe,kay-uwe.tevetoğlu@freenet.de,25,Female,Local or Remote,52.42134448405342,13.257612980599085,Germany,Berlin,['Ukrainian'],Within a Week,Within a month
Begoña,begoña.hayrioğlu@gmx.de,28,Prefer not to say,Local or Remote,52.58143699281405,13.534175337287614,Germany,Berlin,"['Spanish', 'Hindi', 'Arabic']",Recently,Within a month
Karen,karen.brito@unitybox.de,26,Female,Local or Remote,52.57806956666395,13.589716775854313,Germany,Berlin,"['German', 'Japanese']",Within a Week,Within a week
Olgierd,olgierd.west@aol.com,25,Male,Local or Remote,52.65467847060879,13.694495089141345,Germany,Berlin,['Bengali'],Within a Week,Within 24 hours
Jeffrey,jeffrey.faruga@gmail.com,25,Male,Local Only,52.42051307647219,13.337596562675607,Germany,Berlin,['English'],Within a Week,More than a month
Matteo,matteo.fortuny@t-online.de,30,Female,Local or Remote,52.450615132463106,13.560611544133648,Germany,Berlin,"['Mandarin Chinese', 'Portuguese', 'Romanian']",Within a Week,Within a week
Bulunç,bulunç.montserrat@t-online.de,24,Male,Remote Only,52.578550575849995,13.589931779155108,Germany,Berlin,"['Russian', 'French']",Within a Week,Within a week
Ricky,ricky.milka@gmx.de,29,Male,Remote Only,52.42132358350259,13.483027063782508,Germany,Berlin,"['Turkish', 'Italian', 'Mandarin Chinese', 'Spanish']",Today,Within a month
Miyesser,miyesser.gallet@protonmail.com,29,Diverse,Local or Remote,52.4161485718918,13.675341978870502,Germany,Berlin,"['English', 'Arabic', 'Russian', 'Romanian', 'German']",Today,Within 24 hours
Sofia,sofia.watkins@yahoo.com,26,Male,Local or Remote,52.40374690833802,13.280593571961786,Germany,Berlin,"['Bengali', 'Russian']",Within a Week,Within a week
Alan,alan.yorulmaz@yahoo.com,28,Diverse,Local or Remote,52.569381494574756,13.608303174193274,Germany,Berlin,"['Polish', 'Spanish', 'Mandarin Chinese']",Today,Within a week
Hazel,hazel.llano@unitybox.de,27,Male,Local or Remote,52.39559384498543,13.202056378866224,Germany,Berlin,"['German', 'Mandarin Chinese', 'Polish', 'Russian']",Within a Month,Within a week
Cornelia,cornelia.padilla@gmail.com,28,Female,Local or Remote,52.61918716094597,13.326378550500122,Germany,Berlin,"['Italian', 'Romanian', 'Arabic', 'Bengali', 'Punjabi']",Yesterday,Within a week
Chuy,chuy.hervé@aol.com,28,Male,Local or Remote,52.39862430560173,13.169580098984673,Germany,Berlin,"['Polish', 'Turkish', 'Bengali', 'Japanese']",Today,More than a month
Vera,vera.cardoso@aol.com,26,Female,Remote Only,52.47014566799307,13.69102939567571,Germany,Berlin,"['Italian', 'Bengali', 'French', 'English']",Within a Week,Within a month
Aurelia,aurelia.ülker@1und1.de,24,Diverse,Remote Only,52.650362476982465,13.505708214013856,Germany,Berlin,"['Turkish', 'Italian']",Today,Within a week
Christelle,christelle.białk@mail.com,25,Male,Remote Only,52.37135901194654,13.29983667690841,Germany,Berlin,"['Polish', 'English']",Within a Month,Within a week
Fabrizio,fabrizio.lloyd@mail.com,24,Male,Local Only,52.620968372187036,13.210067866495615,Germany,Berlin,['Arabic'],Within a Week,Within 24 hours
İmrihan,i̇mrihan.bertin@outlook.com,27,Male,Local or Remote,52.58210931479378,13.459466142569497,Germany,Berlin,['Italian'],Within a Week,Within 24 hours
Robert,robert.ergül@unitybox.de,28,Female,Local or Remote,52.452718697606024,13.419507927046016,Germany,Berlin,"['Spanish', 'Hindi']",Within a Week,Within a month
Rehime,rehime.procek@t-online.de,26,Male,Local or Remote,52.54703409441092,13.458430695440672,Germany,Berlin,"['Ukrainian', 'Arabic', 'Italian', 'German', 'Mandarin Chinese']",Within a Month,Within a week
Fabiana,fabiana.şener@outlook.com,26,Female,Remote Only,52.40542435522917,13.143660749722015,Germany,Berlin,"['English', 'Hindi', 'Japanese', 'Bengali', 'Ukrainian']",Within a Week,Within 24 hours
Mariusz,mariusz.volta@web.de,26,Female,Local Only,52.358761044886336,13.340835526674073,Germany,Berlin,"['French', 'Portuguese']",Within a Week,Within a week
Sébastien,sébastien.barco@mail.com,25,Female,Remote Only,52.43432320822017,13.367709569079794,Germany,Berlin,"['English', 'Mandarin Chinese']",Today,Within a week
Élise,élise.collet@t-online.de,27,Prefer not to say,Remote Only,52.52416302381717,13.471880456703964,Germany,Berlin,"['Ukrainian', 'Polish']",Within a Week,Within a week
João,joão.gieß@arcor.de,27,Diverse,Local or Remote,52.64254388594731,13.726552212261181,Germany,Berlin,['Punjabi'],Within a Week,Within a week
Apolonia,apolonia.pizzamano@gmx.de,25,Female,Local or Remote,52.36385507377973,13.513736608308058,Germany,Berlin,"['Ukrainian', 'Polish', 'French']",Within a Week,Within a week
Petra,petra.ferrera@hotmail.com,29,Female,Local or Remote,52.54104797569286,13.294108900625103,Germany,Berlin,"['Japanese', 'Punjabi', 'Hindi']",Recently,Within 24 hours
Aránzazu,aránzazu.fritsch@outlook.com,24,Female,Local or Remote,52.67386422528512,13.734502161331505,Germany,Berlin,"['Portuguese', 'Bengali', 'Spanish', 'Russian', 'Arabic']",Within a Week,Within 24 hours
Renato,renato.wasiuk@gmail.com,27,Male,Local or Remote,52.4744277235313,13.240714878870506,Germany,Berlin,"['Mandarin Chinese', 'Portuguese', 'Italian', 'Turkish', 'Bengali']",Today,Within 24 hours
Julie,julie.klapp@aol.com,27,Male,Local or Remote,52.38543152390133,13.611374269801908,Germany,Berlin,"['French', 'Turkish', 'Portuguese', 'Polish']",Over a Month Ago,Within a week
Josette,josette.mateos@gmx.de,26,Diverse,Remote Only,52.354548243059604,13.112516435560279,Germany,Berlin,['German'],Within a Week,More than a month
Roksana,roksana.hill@t-online.de,24,Male,Local or Remote,52.536841505491225,13.752454026649403,Germany,Berlin,"['French', 'Bengali', 'Spanish']",Recently,Within 24 hours
Eugène,eugène.somoza@unitybox.de,28,Female,Remote Only,52.34213199334463,13.571135516748543,Germany,Berlin,"['Japanese', 'Bengali']",Today,Within 24 hours
Manu,manu.pawela@outlook.com,25,Female,Remote Only,52.50102110208264,13.252684754409644,Germany,Berlin,['Arabic'],Yesterday,Within a week
Norman,norman.blasi@zoho.com,26,Prefer not to say,Local or Remote,52.60442932310848,13.70909874671187,Germany,Berlin,"['German', 'French']",Within a Week,Within a month
Anna Maria,anna maria.humphreys@yahoo.com,26,Male,Local or Remote,52.35541087504128,13.356255165252236,Germany,Berlin,"['Bengali', 'Spanish', 'Hindi', 'Arabic']",Over a Month Ago,Within a month
Łukasz,łukasz.ülker@protonmail.com,25,Male,Local or Remote,52.351150345650865,13.745461571075817,Germany,Berlin,"['Arabic', 'Bengali']",Within a Month,Within a month
Honoré,honoré.reis@protonmail.com,26,Male,Local Only,52.53114016945405,13.150675791510238,Germany,Berlin,"['Punjabi', 'Romanian', 'Mandarin Chinese', 'Portuguese']",Within a Week,Within 24 hours
Uluğbey,uluğbey.carballo@t-online.de,27,Female,Remote Only,52.5457333701529,13.514637040723118,Germany,Berlin,['English'],Within a Month,More than a month
Bernadette,bernadette.jones@icloud.com,23,Male,Local or Remote,52.60580419890212,13.515658653340402,Germany,Berlin,"['Ukrainian', 'Hindi']",Within a Week,Within a month
Yahşikan,yahşikan.fırat@outlook.com,28,Male,Remote Only,52.3669598506262,13.120500114237059,Germany,Berlin,"['Turkish', 'Punjabi']",Within a Week,Within a week
Aydinç,aydinç.alonso@yahoo.com,26,Diverse,Remote Only,52.634687352537505,13.66870857619006,Germany,Berlin,['Polish'],Yesterday,Within 24 hours
Hans Josef,hans josef.peña@freenet.de,28,Female,Local or Remote,52.530563731253565,13.44106978549791,Germany,Berlin,"['Bengali', 'Japanese', 'Hindi', 'Mandarin Chinese']",Over a Month Ago,Within a week
Renata,renata.durdu@zoho.com,25,Male,Local or Remote,52.40915259899069,13.426594298221051,Germany,Berlin,"['Japanese', 'Hindi', 'Turkish']",Over a Month Ago,Within a week
Timoteo,timoteo.aksu@zoho.com,25,Female,Remote Only,52.584549360302695,13.732574438345242,Germany,Berlin,"['Italian', 'Polish', 'Turkish', 'Hindi', 'Bengali']",Yesterday,Within a week
Toby,toby.assunção@aol.com,23,Male,Remote Only,52.51318028281123,13.217139914276586,Germany,Berlin,"['Arabic', 'Ukrainian', 'Mandarin Chinese', 'Portuguese', 'Spanish']",Within a Month,Within a week
Vito,vito.boezio@aol.com,24,Female,Local or Remote,52.38638149672232,13.476418199318715,Germany,Berlin,"['Portuguese', 'Turkish', 'Polish', 'Mandarin Chinese', 'Spanish']",Over a Month Ago,More than a month
Charles,charles.dumanlı@gmail.com,30,Prefer not to say,Remote Only,52.51194081960906,13.460153806731235,Germany,Berlin,"['Bengali', 'Italian', 'Japanese', 'Portuguese', 'Mandarin Chinese']",Within a Week,Within 24 hours
Artur,artur.gilbert@unitybox.de,27,Female,Remote Only,52.53105515341643,13.160496722767439,Germany,Berlin,['Italian'],Today,Within a week
Józef,józef.korutürk@protonmail.com,28,Prefer not to say,Local or Remote,52.64277629883751,13.595520871067126,Germany,Berlin,"['Mandarin Chinese', 'French', 'Italian', 'Polish', 'German']",Within a Month,Within 24 hours
Lydia,lydia.jesus@1und1.de,26,Female,Remote Only,52.64728249571542,13.196913428457597,Germany,Berlin,['Hindi'],Recently,Within a month
Capucine,capucine.saez@web.de,26,Male,Remote Only,52.56922202380434,13.363828102901605,Germany,Berlin,['Arabic'],Within a Month,Within a month
Konrad,konrad.campos@arcor.de,27,Male,Remote Only,52.4484032360015,13.315413048555756,Germany,Berlin,"['English', 'Italian', 'Spanish', 'Ukrainian']",Within a Week,Within a week
Dominik,dominik.garcia@protonmail.com,28,Female,Local or Remote,52.41639440602341,13.28837098197516,Germany,Berlin,"['Turkish', 'Italian', 'French', 'Punjabi', 'Romanian']",Within a Week,Within 24 hours
Wojciech,wojciech.gaudin@yahoo.com,25,Prefer not to say,Local Only,52.5314803141105,13.293001258883244,Germany,Berlin,"['Russian', 'German', 'Romanian', 'Spanish', 'Polish']",Within a Week,More than a month
Stéphane,stéphane.soylu@zoho.com,30,Male,Remote Only,52.50810177353356,13.67477679503003,Germany,Berlin,['Turkish'],Within a Week,Within a week
Igor,igor.golonko@zoho.com,29,Diverse,Local or Remote,52.666529271450834,13.664470696475064,Germany,Berlin,"['Russian', 'Arabic', 'English']",Within a Week,More than a month
Callum,callum.monteiro@freenet.de,27,Diverse,Local or Remote,52.38716730930402,13.549882720023872,Germany,Berlin,['Portuguese'],Within a Month,Within a week
Sam,sam.coelho@web.de,27,Male,Local or Remote,52.388812888920675,13.497125649777702,Germany,Berlin,"['Japanese', 'Russian', 'Portuguese', 'Polish']",Within a Week,Within a month
Ainoa,ainoa.legendre@outlook.com,25,Male,Local Only,52.40265324668608,13.22604211132891,Germany,Berlin,"['Romanian', 'Portuguese', 'Arabic']",Within a Week,Within a month
Fernanda,fernanda.garcía@mail.com,26,Female,Local Only,52.6734198299791,13.757890075430211,Germany,Berlin,"['Arabic', 'Italian']",Within a Week,Within a week
Ximena,ximena.aksu@arcor.de,25,Male,Local or Remote,52.53647222771892,13.255428227225197,Germany,Berlin,['Polish'],Within a Week,Within 24 hours
Víctor,víctor.gül@unitybox.de,27,Diverse,Local or Remote,52.52694970245211,13.226148387041672,Germany,Berlin,"['Polish', 'German', 'Ukrainian', 'Hindi']",Within a Week,Within a week
Yasmin,yasmin.kiszczak@web.de,26,Female,Local Only,52.65357221933596,13.669663990664821,Germany,Berlin,['Ukrainian'],Recently,Within a week
Vicente,vicente.villalba@aol.com,27,Male,Remote Only,52.588426098670794,13.371764002364005,Germany,Berlin,"['Spanish', 'French', 'Russian', 'Romanian', 'German']",Over a Month Ago,Within a week
Nydia,nydia.lee@yahoo.com,27,Male,Local or Remote,52.657449578526574,13.677212608722765,Germany,Berlin,"['Polish', 'Italian', 'Mandarin Chinese', 'Hindi', 'German']",Yesterday,Within a week
Şahmettin,şahmettin.smith@unitybox.de,30,Female,Local or Remote,52.40506771116524,13.650210017794295,Germany,Berlin,"['Spanish', 'Japanese']",Within a Month,Within a week
Élise,élise.andrade@gmail.com,25,Female,Local or Remote,52.38096547181134,13.546173895172362,Germany,Berlin,"['Mandarin Chinese', 'German', 'Russian']",Within a Week,More than a month
Nélida,nélida.anguillara@protonmail.com,25,Female,Local or Remote,52.58505842796131,13.299588691460398,Germany,Berlin,"['Bengali', 'Romanian', 'Italian', 'Spanish', 'Russian']",Within a Week,More than a month
Jan,jan.guzmán@outlook.com,27,Prefer not to say,Local or Remote,52.39681111275868,13.339359617244815,Germany,Berlin,"['Polish', 'English', 'Portuguese']",Within a Week,Within a week
Sylwia,sylwia.avilés@hotmail.com,26,Female,Remote Only,52.502723896618896,13.404789022496027,Germany,Berlin,"['Hindi', 'Italian', 'German', 'Romanian']",Within a Week,Within 24 hours
Luísa,luísa.hayes@arcor.de,27,Female,Local or Remote,52.63836445284432,13.299071777543947,Germany,Berlin,"['Punjabi', 'Arabic', 'Romanian', 'Mandarin Chinese', 'German']",Within a Month,Within a month
Sevla,sevla.field@outlook.com,25,Female,Local or Remote,52.64920646069617,13.170223378381339,Germany,Berlin,"['English', 'Italian', 'Hindi', 'French']",Within a Week,More than a month
Nádia,nádia.etzold@hotmail.com,30,Female,Local or Remote,52.43163716889138,13.392910033718977,Germany,Berlin,['Punjabi'],Recently,Within 24 hours
Sevindik,sevindik.hervé@yahoo.com,24,Diverse,Remote Only,52.53806113550516,13.645717521960187,Germany,Berlin,"['Romanian', 'Portuguese']",Within a Week,Within a week
Ertan,ertan.sezer@web.de,24,Male,Remote Only,52.655209762013236,13.101526389204922,Germany,Berlin,"['Turkish', 'Japanese', 'Polish', 'Ukrainian', 'Bengali']",Within a Month,Within a week
Cornelia,cornelia.cuzzocrea@unitybox.de,25,Female,Local or Remote,52.53136418029768,13.591954718613902,Germany,Berlin,"['Bengali', 'German']",Today,Within a week
Samuel,samuel.i̇hsanoğlu@gmail.com,25,Diverse,Local or Remote,52.59013743093446,13.098054802216419,Germany,Berlin,['Spanish'],Within a Week,Within 24 hours
Emmanuel,emmanuel.delannoy@arcor.de,27,Diverse,Remote Only,52.63290062629972,13.163073671652645,Germany,Berlin,"['Bengali', 'Polish']",Today,Within a week
Hans-Heinrich,hans-heinrich.hançer@mail.com,23,Male,Local or Remote,52.631968179957305,13.216216346525428,Germany,Berlin,['German'],Within a Week,Within a month
Peter,peter.murphy@protonmail.com,30,Male,Local or Remote,52.61110545321879,13.179346558145927,Germany,Berlin,"['Punjabi', 'Ukrainian', 'Mandarin Chinese']",Yesterday,Within 24 hours
Nazlihan,nazlihan.şafak@aol.com,28,Prefer not to say,Local Only,52.627451109935606,13.55375734989097,Germany,Berlin,"['Ukrainian', 'Turkish', 'Italian']",Within a Week,Within a week
Samantha,samantha.maréchal@zoho.com,29,Diverse,Remote Only,52.5661316749903,13.138666115052848,Germany,Berlin,"['Ukrainian', 'Turkish', 'Spanish']",Over a Month Ago,Within a week
Gavin,gavin.comencini@protonmail.com,27,Female,Local or Remote,52.34805941451407,13.142971381850636,Germany,Berlin,"['Portuguese', 'Ukrainian']",Today,Within a month
Julian,julian.burke@gmx.de,23,Female,Local Only,52.61686546513314,13.723200341217373,Germany,Berlin,"['Russian', 'Spanish']",Recently,Within a month
Semine,semine.kozubal@gmail.com,25,Male,Local or Remote,52.58788879538396,13.526557429977133,Germany,Berlin,"['Arabic', 'Bengali', 'French']",Within a Week,Within 24 hours
Jerzy,jerzy.perini@yahoo.com,25,Female,Local or Remote,52.597078709695325,13.444014314310984,Germany,Berlin,"['Turkish', 'Italian', 'Portuguese']",Within a Week,Within a week
Mihriye,mihriye.teixeira@t-online.de,25,Prefer not to say,Remote Only,52.511200242356004,13.128065060380832,Germany,Berlin,['Russian'],Within a Month,Within 24 hours
Fabian,fabian.izaguirre@t-online.de,29,Female,Local Only,52.39228931652466,13.182564654394415,Germany,Berlin,['Mandarin Chinese'],Within a Week,Within a week
Adrien,adrien.verdier@yahoo.com,25,Male,Local or Remote,52.362546128769374,13.152434769850666,Germany,Berlin,"['French', 'German']",Yesterday,Within a week
Witold,witold.morgan@1und1.de,27,Female,Local or Remote,52.466422759746685,13.666440867347168,Germany,Berlin,"['Bengali', 'German', 'Japanese', 'Arabic']",Within a Week,Within a week
Éléonore,éléonore.zmuda@outlook.com,26,Prefer not to say,Local or Remote,52.52982465885062,13.211501414925527,Germany,Berlin,['Ukrainian'],Within a Week,Within a week
Sylvia,sylvia.gallo@icloud.com,29,Male,Local or Remote,52.49666385116688,13.467565019409632,Germany,Berlin,"['Arabic', 'Mandarin Chinese', 'Spanish', 'Portuguese', 'English']",Over a Month Ago,Within 24 hours
Yelesen,yelesen.iniesta@arcor.de,26,Diverse,Local or Remote,52.403382693021356,13.141036291612078,Germany,Berlin,"['Hindi', 'Spanish']",Yesterday,Within a week
Ippazio,ippazio.solnica@zoho.com,28,Male,Local or Remote,52.64966040294461,13.39299636058075,Germany,Berlin,"['Bengali', 'Russian', 'Mandarin Chinese']",Within a Month,More than a month
Marco,marco.serraglio@arcor.de,26,Male,Local Only,52.37303783514772,13.513530078704987,Germany,Berlin,"['Romanian', 'Turkish', 'Russian', 'Punjabi']",Today,More than a month
Şöhret,şöhret.eigenwillig@1und1.de,26,Female,Local Only,52.6107615198658,13.63640743143615,Germany,Berlin,"['Italian', 'Hindi', 'Turkish', 'Bengali', 'Punjabi']",Within a Week,Within a week
Paola,paola.rädel@aol.com,26,Male,Local or Remote,52.520089152941196,13.475949445805723,Germany,Berlin,"['Turkish', 'Punjabi', 'Russian', 'Hindi']",Within a Week,Within a month
María Jesús,maría jesús.şama@outlook.com,27,Male,Local or Remote,52.64348676723173,13.738756124643977,Germany,Berlin,"['Polish', 'Punjabi']",Within a Week,More than a month
Wiltrud,wiltrud.gori@gmx.de,27,Female,Local or Remote,52.46974801098025,13.461287114618383,Germany,Berlin,"['Hindi', 'German']",Yesterday,Within a week
Tuğtaş,tuğtaş.lampart@zoho.com,27,Male,Local or Remote,52.6505551390612,13.097132383939826,Germany,Berlin,"['Polish', 'Hindi', 'Punjabi', 'Spanish']",Within a Month,Within a week
Ryan,ryan.kocoł@outlook.com,25,Female,Local or Remote,52.64638707961822,13.147430633239663,Germany,Berlin,"['Turkish', 'Portuguese', 'English', 'Italian', 'Arabic']",Within a Week,Within 24 hours
Ğanim,ğanim.loredan@gmx.de,25,Prefer not to say,Remote Only,52.66255580887078,13.681093892851969,Germany,Berlin,"['Turkish', 'Hindi', 'Portuguese', 'English', 'Ukrainian']",Recently,Within a month
Alexandre,alexandre.tevetoğlu@arcor.de,25,Female,Local or Remote,52.39195081685013,13.276160039156034,Germany,Berlin,['Ukrainian'],Within a Week,Within 24 hours
Olivie,olivie.niemeier@web.de,29,Male,Remote Only,52.66754843631759,13.357920707923107,Germany,Berlin,['Punjabi'],Recently,Within a week
Tristan,tristan.antunes@icloud.com,24,Male,Local or Remote,52.47112104746746,13.338784021305253,Germany,Berlin,"['Spanish', 'German', 'Russian']",Within a Week,Within 24 hours
Philip,philip.llobet@hotmail.com,27,Female,Local or Remote,52.528158388016145,13.283572126118749,Germany,Berlin,"['Hindi', 'Japanese', 'English']",Within a Week,Within a week
Ballı,ballı.tamburini@unitybox.de,24,Female,Local or Remote,52.6220748225577,13.24410404898843,Germany,Berlin,"['Italian', 'Portuguese', 'Arabic', 'French']",Within a Month,Within a week
Güler,güler.gonçalves@hotmail.com,26,Female,Local or Remote,52.588670582248454,13.695434889914884,Germany,Berlin,"['Bengali', 'French', 'Polish', 'Spanish']",Today,Within a week
Kelly,kelly.cunha@protonmail.com,26,Male,Local or Remote,52.52965174256879,13.095658159022747,Germany,Berlin,"['Portuguese', 'Bengali', 'Italian']",Within a Week,Within a week
Heidi,heidi.jaszczyszyn@web.de,26,Female,Remote Only,52.49920973600124,13.405047280578827,Germany,Berlin,"['Hindi', 'Russian']",Within a Week,Within a month
Mohammed,mohammed.nicolas@arcor.de,27,Male,Local or Remote,52.66981703142849,13.487059954166574,Germany,Berlin,['Portuguese'],Within a Week,Within a month
Melissa,melissa.şensoy@t-online.de,26,Female,Remote Only,52.3525277971093,13.1253810143834,Germany,Berlin,"['Bengali', 'Portuguese', 'Polish', 'Japanese']",Within a Week,Within a week
Marine,marine.ertaş@web.de,28,Male,Local Only,52.4655152160755,13.160409275192215,Germany,Berlin,"['Portuguese', 'Turkish', 'Punjabi']",Within a Week,Within a week
Baldomero,baldomero.valguarnera@protonmail.com,24,Male,Remote Only,52.64072343608393,13.7339763675744,Germany,Berlin,"['Japanese', 'Italian', 'Mandarin Chinese']",Within a Week,More than a month
Karl-Ernst,karl-ernst.guillon@gmx.de,25,Male,Local or Remote,52.5358839354642,13.174118715080176,Germany,Berlin,"['Hindi', 'Romanian']",Within a Week,Within a week
Damián,damián.squarcione@freenet.de,26,Male,Local or Remote,52.37636432898715,13.49118659085411,Germany,Berlin,"['Italian', 'Bengali', 'Mandarin Chinese', 'Turkish', 'Hindi']",Yesterday,Within 24 hours
İmam,i̇mam.passalacqua@freenet.de,24,Female,Remote Only,52.60606069926142,13.436963308162175,Germany,Berlin,"['Portuguese', 'Mandarin Chinese', 'Turkish', 'Spanish']",Within a Week,Within 24 hours
Rosaria,rosaria.lee@protonmail.com,26,Male,Local or Remote,52.618336332310044,13.565050986255237,Germany,Berlin,"['Italian', 'Arabic']",Yesterday,Within 24 hours
Piotr,piotr.cecot@1und1.de,23,Male,Local or Remote,52.36649246142343,13.46789299114261,Germany,Berlin,"['Portuguese', 'Polish', 'Bengali', 'Hindi']",Today,Within a week
Alberto,alberto.cánovas@1und1.de,24,Female,Local or Remote,52.34416734475066,13.541058105611143,Germany,Berlin,"['Russian', 'German', 'Italian', 'English', 'Arabic']",Recently,Within a week
Taylak,taylak.campbell@gmx.de,26,Female,Local or Remote,52.644688517389454,13.639807994408221,Germany,Berlin,"['Polish', 'English', 'Mandarin Chinese', 'Russian', 'Ukrainian']",Recently,Within 24 hours
Manon,manon.fleming@freenet.de,23,Female,Local or Remote,52.565018605911135,13.420337378721127,Germany,Berlin,"['Mandarin Chinese', 'Portuguese']",Over a Month Ago,Within a month
Giacinto,giacinto.kay@gmx.de,26,Prefer not to say,Local or Remote,52.34167171549873,13.663982718605835,Germany,Berlin,"['Russian', 'English', 'Ukrainian', 'Japanese']",Within a Month,Within a month
Dinis,dinis.wood@freenet.de,27,Female,Local or Remote,52.64534169312605,13.718651596895707,Germany,Berlin,['Russian'],Within a Week,Within a month
Josué,josué.vidal@protonmail.com,27,Female,Remote Only,52.43846373326533,13.31784763917496,Germany,Berlin,"['Japanese', 'German', 'Mandarin Chinese', 'Polish', 'Romanian']",Recently,Within a week
Leon,leon.serraglio@mail.com,27,Female,Local or Remote,52.37763246288334,13.176689033759743,Germany,Berlin,"['Punjabi', 'Turkish', 'Portuguese', 'Spanish']",Today,Within a month
Vito,vito.vanvitelli@unitybox.de,28,Female,Remote Only,52.521714807405985,13.248188401669035,Germany,Berlin,"['Spanish', 'Japanese', 'Russian', 'Turkish']",Within a Month,Within a week
